ID,iso3,country,admin,admin_name,latitude,longitude,livestock_sum,travel_mean,num_f_childbearing,num_elderly,num_under5,totalpop,pct_f_childbearing,pct_elderly,pct_under5,gdppc,hdi,num_rural,pct_rural,aggdp_2010
MEX.4_1,MEX,Mexico,admin1,Campeche,18.82885795275354,-90.30709771129776,3.46310885131383,324.4758400992332,195442.18476305113,71088.6305734334,57893.78913609776,685471.6476403539,28.51207419531285,10.37076162349627,8.445832783221526,103731.23174741458,0.7712907791137695,318398.88407815143,46.44960665757625,260217269
MEX.5_1,MEX,Mexico,admin1,Chiapas,16.490858165575997,-92.4753920991257,27.25584677851212,163.8501577111267,1660816.802173754,526044.1201898786,650607.8115205644,6008653.66710663,27.640414878055257,8.754775184824167,10.82784676178306,7140.982281425562,0.6866033089294862,3184743.240299227,53.002609515232535,1400836652
MEX.6_1,MEX,Mexico,admin1,Chihuahua,28.8182383624686,-106.45400126901578,6.33059211313765,209.745985419746,1028316.98540442,402601.1375719991,316849.1785535405,3749423.6557805766,27.42600142875396,10.737680628629397,8.450610217520937,16198.982170846395,0.7559426139514648,907658.714487528,24.207952949999896,1809418661
MEX.7_1,MEX,Mexico,admin1,Coahuila,27.28552926068534,-102.09676732499078,29.27108305787556,270.2616175861457,1030320.6341109351,394813.73130229214,334562.777414611,3762021.4137773663,27.387420771654032,10.49472312561528,8.893165152898042,20846.851310297563,0.7911795808095072,256470.9204218988,6.817370030979748,933850684
MEX.8_1,MEX,Mexico,admin1,Colima,19.141041495085837,-103.92133727460217,2.0084930516090385,43.231693198263386,261543.32792758945,101493.4866257012,75494.9726946652,927201.3952434064,28.207822946484008,10.946218065068528,8.142241058087112,15885.570535714283,0.785707414150238,109049.064296484,11.761097950877945,313080264
MEX.9_1,MEX,Mexico,admin1,Distrito Federal,19.238319585642117,-99.08794199142808,2.049810201654433,17.296614451743306,2379868.8695162535,1140618.8571557405,512254.5929983258,8277573.706817627,28.750802515429505,13.779627914594064,6.188463082804319,30076.3755859375,0.8547013998031616,50637.6106262207,0.6117446056024151,111338743
MEX.10_1,MEX,Mexico,admin1,Durango,24.90167666016531,-104.98567687669345,35.396049376451074,230.22348197907732,405103.0197443956,163331.01835610124,146875.24495733896,1500387.967893154,26.999884590732997,10.885918965709305,9.789151079609184,14263.591392003387,0.7527551054954529,511148.5827651326,34.067760719441644,1194950767
MEX.11_1,MEX,Mexico,admin1,Guanajuato,20.898077651851136,-101.03702800042946,31.609064749443075,51.10125006483739,1972387.823035568,701779.0789121762,620080.2405280061,6902490.59215337,28.575016462575753,10.167041440229506,8.983427536038983,13303.36256527283,0.7414277195930481,1442888.4257867932,20.90388109224,1545123895
MEX.12_1,MEX,Mexico,admin1,Guerrero,17.665648794360383,-99.8781507490902,9.38600038652286,134.12917969387627,1100120.2974228188,475204.3180573732,398031.4776173793,4088636.3024935126,26.906778104765515,11.622562705505576,9.735066857735283,8221.186634799891,0.6992075443267822,1718970.7733616233,42.042643223445545,831701475
MEX.13_1,MEX,Mexico,admin1,Hidalgo,20.483699204497885,-98.85757470213028,10.394531176011018,72.02720772255988,1109517.7338913083,440337.81585395336,328800.1319888979,3928943.169951439,28.239597415836936,11.207538434805,8.36866601949251,10966.98299734933,0.7445169687271118,1434207.2873830795,36.50364042809014,686858107
MEX.14_1,MEX,Mexico,admin1,Jalisco,20.55774893539378,-103.62734826907976,76.81821150778337,115.69666080473448,2693082.373341825,999082.2230467572,861879.8703663168,9679355.682994984,27.8229508403449,10.321784380772144,8.904310354877197,15771.302430031808,0.7733503580093384,1457898.9512285218,15.061942126889782,3668585338
MEX.15_1,MEX,Mexico,admin1,México,19.340713890921418,-99.62722215686468,17.602385990022462,47.68790052939538,5646526.167088747,2099726.418158412,1484849.8603772372,19486224.63605404,28.977014647780276,10.775439867779369,7.619997655317594,11658.47550848599,0.7671717405319214,2025921.7559576037,10.396686858516338,1215640316
MEX.16_1,MEX,Mexico,admin1,Michoacán,19.19943008990558,-101.88452180177504,12.566482190823391,96.63633382521724,1469432.1412529796,632628.8964621723,495545.83227792755,5352173.9553540945,27.45486513537215,11.82003615239965,9.258776646865222,10304.387217733303,0.7208325266838074,1755299.8653501272,32.796016721283834,2467878990
MEX.17_1,MEX,Mexico,admin1,Morelos,18.73249118166886,-99.00673723329618,6.539464185625255,34.742656449553,607175.8795589209,268303.98775339127,171634.3502253294,2160322.6534605026,28.105796075707445,12.419625713020682,7.944847958262055,11402.58732358871,0.7712907791137695,227536.01558208463,10.532501486183426,374283071
MEX.18_1,MEX,Mexico,admin1,Nayarit,21.78154128040375,-104.8564225788905,4.948570303434775,157.62160594105362,365149.8847452924,159134.41207725555,125228.02610606886,1351949.8146168888,27.00913013171035,11.770733673450042,9.262771794643545,10599.161916893116,0.754814624786377,336134.6331708133,24.862951977700895,531221140
